Date/Time,location,position,Temperature,Humidity
10/13/2017 22:55,foreman,Twenty Meters,17.592,106.382
10/13/2017 23:25,foreman,Twenty Meters,17.091,107.327
10/13/2017 23:55,foreman,Twenty Meters,17.091,107.798
10/14/2017 0:25,foreman,Twenty Meters,16.59,107.798
10/14/2017 0:55,foreman,Twenty Meters,16.59,107.798
10/14/2017 1:25,foreman,Twenty Meters,16.089,108.734
10/14/2017 1:55,foreman,Twenty Meters,15.589,107.798
10/14/2017 2:25,foreman,Twenty Meters,15.589,103.992
10/14/2017 2:55,foreman,Twenty Meters,15.088,103.992
10/14/2017 3:25,foreman,Twenty Meters,15.088,102.541
10/14/2017 3:55,foreman,Twenty Meters,15.088,103.026
10/14/2017 4:25,foreman,Twenty Meters,14.587,103.026
10/14/2017 4:55,foreman,Twenty Meters,14.587,102.541
10/14/2017 5:25,foreman,Twenty Meters,14.086,101.566
10/14/2017 5:55,foreman,Twenty Meters,14.086,101.076
10/14/2017 6:25,foreman,Twenty Meters,13.585,100.092
10/14/2017 6:55,foreman,Twenty Meters,14.086,101.076
10/14/2017 7:25,foreman,Twenty Meters,14.587,100.092
10/14/2017 7:55,foreman,Twenty Meters,16.089,100.092
10/14/2017 8:25,foreman,Twenty Meters,16.089,99.598
10/14/2017 8:55,foreman,Twenty Meters,19.094,98.106
10/14/2017 9:25,foreman,Twenty Meters,22.597,102.541
10/14/2017 9:55,foreman,Twenty Meters,28.097,94.573
10/14/2017 10:25,foreman,Twenty Meters,29.596,92.521
10/14/2017 10:55,foreman,Twenty Meters,33.592,74.687
10/14/2017 11:25,foreman,Twenty Meters,36.088,71.843
10/14/2017 11:55,foreman,Twenty Meters,37.086,73.554
10/14/2017 12:25,foreman,Twenty Meters,38.582,71.843
10/14/2017 12:55,foreman,Twenty Meters,37.086,76.935
10/14/2017 13:25,foreman,Twenty Meters,35.09,80.812
10/14/2017 13:55,foreman,Twenty Meters,35.09,81.36
10/14/2017 14:25,foreman,Twenty Meters,36.587,77.493
10/14/2017 14:55,foreman,Twenty Meters,34.59,83.536
10/14/2017 15:25,foreman,Twenty Meters,38.582,74.121
10/14/2017 15:55,foreman,Twenty Meters,36.587,77.493
10/14/2017 16:25,foreman,Twenty Meters,35.09,80.812
10/14/2017 16:55,foreman,Twenty Meters,29.097,93.55
10/14/2017 17:25,foreman,Twenty Meters,26.598,96.601
10/14/2017 17:55,foreman,Twenty Meters,25.098,97.104
10/14/2017 18:25,foreman,Twenty Meters,25.098,98.106
10/14/2017 18:55,foreman,Twenty Meters,23.597,99.598
10/14/2017 19:25,foreman,Twenty Meters,22.097,102.054
10/14/2017 19:55,foreman,Twenty Meters,21.596,101.076
10/14/2017 20:25,foreman,Twenty Meters,21.096,103.51
10/14/2017 20:55,foreman,Twenty Meters,21.096,102.541
10/14/2017 21:25,foreman,Twenty Meters,20.595,104.473
10/14/2017 21:55,foreman,Twenty Meters,20.095,104.953
10/14/2017 22:25,foreman,Twenty Meters,19.094,105.907
10/14/2017 22:55,foreman,Twenty Meters,19.094,105.907
10/14/2017 23:25,foreman,Twenty Meters,18.593,106.855
10/14/2017 23:55,foreman,Twenty Meters,18.593,106.382
10/15/2017 0:25,foreman,Twenty Meters,19.094,105.907
10/15/2017 0:55,foreman,Twenty Meters,18.593,105.431
10/15/2017 1:25,foreman,Twenty Meters,18.093,104.473
10/15/2017 1:55,foreman,Twenty Meters,18.093,103.992
10/15/2017 2:25,foreman,Twenty Meters,17.592,104.473
10/15/2017 2:55,foreman,Twenty Meters,17.592,104.473
10/15/2017 3:25,foreman,Twenty Meters,17.592,104.473
10/15/2017 3:55,foreman,Twenty Meters,17.592,103.992
10/15/2017 4:25,foreman,Twenty Meters,17.091,104.953
10/15/2017 4:55,foreman,Twenty Meters,16.59,107.327
10/15/2017 5:25,foreman,Twenty Meters,16.59,106.855
10/15/2017 5:55,foreman,Twenty Meters,16.59,105.907
10/15/2017 6:25,foreman,Twenty Meters,16.089,106.382
10/15/2017 6:55,foreman,Twenty Meters,16.089,106.382
10/15/2017 7:25,foreman,Twenty Meters,16.59,105.907
10/15/2017 7:55,foreman,Twenty Meters,17.091,105.431
10/15/2017 8:25,foreman,Twenty Meters,18.093,105.431
10/15/2017 8:55,foreman,Twenty Meters,21.596,103.51
10/15/2017 9:25,foreman,Twenty Meters,28.097,95.59
10/15/2017 9:55,foreman,Twenty Meters,31.095,91.487
10/15/2017 10:25,foreman,Twenty Meters,34.091,75.251
10/15/2017 10:55,foreman,Twenty Meters,37.086,72.415
10/15/2017 11:25,foreman,Twenty Meters,39.081,70.695
10/15/2017 11:55,foreman,Twenty Meters,41.076,70.695
10/15/2017 12:25,foreman,Twenty Meters,42.572,68.962
10/15/2017 12:55,foreman,Twenty Meters,44.565,67.799
10/15/2017 13:25,foreman,Twenty Meters,40.577,76.935
10/15/2017 13:55,foreman,Twenty Meters,42.073,68.381
10/15/2017 14:25,foreman,Twenty Meters,44.565,64.866
10/15/2017 14:55,foreman,Twenty Meters,44.067,64.275
10/15/2017 15:25,foreman,Twenty Meters,40.079,71.27
10/15/2017 15:55,foreman,Twenty Meters,39.58,67.799
10/15/2017 16:25,foreman,Twenty Meters,40.079,64.275
10/15/2017 16:55,foreman,Twenty Meters,32.094,77.493
10/15/2017 17:25,foreman,Twenty Meters,29.596,80.812
10/15/2017 17:55,foreman,Twenty Meters,28.097,82.994
10/15/2017 18:25,foreman,Twenty Meters,27.597,81.36
10/15/2017 18:55,foreman,Twenty Meters,25.598,86.224
10/15/2017 19:25,foreman,Twenty Meters,24.598,86.224
10/15/2017 19:55,foreman,Twenty Meters,23.597,88.347
10/15/2017 20:25,foreman,Twenty Meters,22.597,89.399
10/15/2017 20:55,foreman,Twenty Meters,22.097,90.446
10/15/2017 21:25,foreman,Twenty Meters,21.596,91.487
10/15/2017 21:55,foreman,Twenty Meters,21.596,90.446
10/15/2017 22:25,foreman,Twenty Meters,21.096,91.487
10/15/2017 22:55,foreman,Twenty Meters,21.096,90.446
10/15/2017 23:25,foreman,Twenty Meters,20.595,92.521
10/15/2017 23:55,foreman,Twenty Meters,20.095,93.55
10/16/2017 0:25,foreman,Twenty Meters,19.594,94.573
10/16/2017 0:55,foreman,Twenty Meters,19.594,95.59
10/16/2017 1:25,foreman,Twenty Meters,19.094,95.59
10/16/2017 1:55,foreman,Twenty Meters,18.593,96.601
10/16/2017 2:25,foreman,Twenty Meters,18.093,97.104
10/16/2017 2:55,foreman,Twenty Meters,17.592,97.104
10/16/2017 3:25,foreman,Twenty Meters,17.592,97.104
10/16/2017 3:55,foreman,Twenty Meters,17.091,98.605
10/16/2017 4:25,foreman,Twenty Meters,16.59,99.102
10/16/2017 4:55,foreman,Twenty Meters,16.59,99.598
10/16/2017 5:25,foreman,Twenty Meters,16.089,100.092
10/16/2017 5:55,foreman,Twenty Meters,15.589,100.585
10/16/2017 6:25,foreman,Twenty Meters,15.589,101.076
10/16/2017 6:55,foreman,Twenty Meters,15.589,99.598
10/16/2017 7:25,foreman,Twenty Meters,16.089,99.598
10/16/2017 7:55,foreman,Twenty Meters,16.59,98.106
10/16/2017 8:25,foreman,Twenty Meters,18.093,97.606
10/16/2017 8:55,foreman,Twenty Meters,21.096,89.923
10/16/2017 9:25,foreman,Twenty Meters,29.097,72.985
10/16/2017 9:55,foreman,Twenty Meters,32.094,69.541
10/16/2017 10:25,foreman,Twenty Meters,36.088,64.866
10/16/2017 10:55,foreman,Twenty Meters,38.582,61.297
10/16/2017 11:25,foreman,Twenty Meters,41.076,57.675
10/16/2017 11:55,foreman,Twenty Meters,43.07,53.381
10/16/2017 12:25,foreman,Twenty Meters,44.565,50.894
10/16/2017 12:55,foreman,Twenty Meters,46.06,48.384
10/16/2017 13:25,foreman,Twenty Meters,46.558,45.85
10/16/2017 13:55,foreman,Twenty Meters,46.558,43.934
10/16/2017 14:25,foreman,Twenty Meters,46.558,42.649
10/16/2017 14:55,foreman,Twenty Meters,46.558,40.71
10/16/2017 15:25,foreman,Twenty Meters,45.063,40.061
10/16/2017 15:55,foreman,Twenty Meters,43.568,40.061
10/16/2017 16:25,foreman,Twenty Meters,41.575,41.358
10/16/2017 16:55,foreman,Twenty Meters,34.091,49.642
10/16/2017 17:25,foreman,Twenty Meters,31.095,53.381
10/16/2017 17:55,foreman,Twenty Meters,29.097,55.843
10/16/2017 18:25,foreman,Twenty Meters,28.597,57.066
10/16/2017 18:55,foreman,Twenty Meters,26.598,60.697
10/16/2017 19:25,foreman,Twenty Meters,25.098,64.275
10/16/2017 19:55,foreman,Twenty Meters,24.097,64.866
10/16/2017 20:25,foreman,Twenty Meters,23.097,66.63
10/16/2017 20:55,foreman,Twenty Meters,22.597,68.381
10/16/2017 21:25,foreman,Twenty Meters,22.597,68.962
10/16/2017 21:55,foreman,Twenty Meters,22.097,69.541
10/16/2017 22:25,foreman,Twenty Meters,21.596,71.27
10/16/2017 22:55,foreman,Twenty Meters,21.096,72.415
10/16/2017 23:25,foreman,Twenty Meters,20.595,72.985
10/16/2017 23:55,foreman,Twenty Meters,20.595,74.121
10/17/2017 0:25,foreman,Twenty Meters,20.095,75.814
10/17/2017 0:55,foreman,Twenty Meters,19.594,76.375
10/17/2017 1:25,foreman,Twenty Meters,19.094,77.493
10/17/2017 1:55,foreman,Twenty Meters,19.094,76.935
10/17/2017 2:25,foreman,Twenty Meters,18.593,79.159
10/17/2017 2:55,foreman,Twenty Meters,18.593,79.711
10/17/2017 3:25,foreman,Twenty Meters,18.093,80.262
10/17/2017 3:55,foreman,Twenty Meters,18.093,81.36
10/17/2017 4:25,foreman,Twenty Meters,17.592,81.906
10/17/2017 4:55,foreman,Twenty Meters,17.592,82.994
10/17/2017 5:25,foreman,Twenty Meters,17.091,82.994
10/17/2017 5:55,foreman,Twenty Meters,17.091,83.536
10/17/2017 6:25,foreman,Twenty Meters,17.091,84.077
10/17/2017 6:55,foreman,Twenty Meters,17.091,84.616
10/17/2017 7:25,foreman,Twenty Meters,17.091,83.536
10/17/2017 7:55,foreman,Twenty Meters,17.592,83.536
10/17/2017 8:25,foreman,Twenty Meters,18.593,82.451
10/17/2017 8:55,foreman,Twenty Meters,22.097,76.375
10/17/2017 9:25,foreman,Twenty Meters,26.598,69.541
10/17/2017 9:55,foreman,Twenty Meters,29.097,67.216
10/17/2017 10:25,foreman,Twenty Meters,35.589,57.066
10/17/2017 10:55,foreman,Twenty Meters,39.081,53.381
10/17/2017 11:25,foreman,Twenty Meters,41.575,49.014
10/17/2017 11:55,foreman,Twenty Meters,44.067,43.934
10/17/2017 12:25,foreman,Twenty Meters,46.06,40.71
10/17/2017 12:55,foreman,Twenty Meters,47.554,37.45
10/17/2017 13:25,foreman,Twenty Meters,48.052,36.793
10/17/2017 13:55,foreman,Twenty Meters,47.554,35.475
10/17/2017 14:25,foreman,Twenty Meters,47.554,34.152
10/17/2017 14:55,foreman,Twenty Meters,48.052,34.152
10/17/2017 15:25,foreman,Twenty Meters,46.06,34.152
10/17/2017 15:55,foreman,Twenty Meters,44.565,34.814
10/17/2017 16:25,foreman,Twenty Meters,42.572,36.793
10/17/2017 16:55,foreman,Twenty Meters,35.589,42.649
10/17/2017 17:25,foreman,Twenty Meters,33.093,45.213
10/17/2017 17:55,foreman,Twenty Meters,31.594,47.12
10/17/2017 18:25,foreman,Twenty Meters,30.595,49.014
10/17/2017 18:55,foreman,Twenty Meters,28.097,50.894
10/17/2017 19:25,foreman,Twenty Meters,26.598,54.615
10/17/2017 19:55,foreman,Twenty Meters,25.598,56.455
10/17/2017 20:25,foreman,Twenty Meters,25.098,58.282
10/17/2017 20:55,foreman,Twenty Meters,24.598,58.888
10/17/2017 21:25,foreman,Twenty Meters,24.097,60.697
10/17/2017 21:55,foreman,Twenty Meters,23.597,61.896
10/17/2017 22:25,foreman,Twenty Meters,23.097,62.493
10/17/2017 22:55,foreman,Twenty Meters,23.097,64.275
10/17/2017 23:25,foreman,Twenty Meters,22.597,65.456
10/17/2017 23:55,foreman,Twenty Meters,22.097,66.044
10/18/2017 0:25,foreman,Twenty Meters,21.596,67.216
10/18/2017 0:55,foreman,Twenty Meters,21.596,67.799
10/18/2017 1:25,foreman,Twenty Meters,21.096,68.962
10/18/2017 1:55,foreman,Twenty Meters,21.096,68.962
10/18/2017 2:25,foreman,Twenty Meters,21.096,70.119
10/18/2017 2:55,foreman,Twenty Meters,21.096,71.27
10/18/2017 3:25,foreman,Twenty Meters,20.595,71.843
10/18/2017 3:55,foreman,Twenty Meters,20.095,73.554
10/18/2017 4:25,foreman,Twenty Meters,19.594,74.687
10/18/2017 4:55,foreman,Twenty Meters,19.094,75.251
10/18/2017 5:25,foreman,Twenty Meters,18.593,76.375
10/18/2017 5:55,foreman,Twenty Meters,18.593,76.375
10/18/2017 6:25,foreman,Twenty Meters,18.093,76.935
10/18/2017 6:55,foreman,Twenty Meters,18.593,77.493
10/18/2017 7:25,foreman,Twenty Meters,18.593,76.935
10/18/2017 7:55,foreman,Twenty Meters,20.095,75.814
10/18/2017 8:25,foreman,Twenty Meters,20.095,75.814
10/18/2017 8:55,foreman,Twenty Meters,24.598,68.962
10/18/2017 9:25,foreman,Twenty Meters,31.095,59.493
10/18/2017 9:55,foreman,Twenty Meters,34.091,56.455
10/18/2017 10:25,foreman,Twenty Meters,38.582,49.642
10/18/2017 10:55,foreman,Twenty Meters,41.575,45.213
10/18/2017 11:25,foreman,Twenty Meters,44.067,41.358
10/18/2017 11:55,foreman,Twenty Meters,46.06,38.105
10/18/2017 12:25,foreman,Twenty Meters,48.55,34.152
10/18/2017 12:55,foreman,Twenty Meters,49.546,31.486
10/18/2017 13:25,foreman,Twenty Meters,50.541,28.797
10/18/2017 13:55,foreman,Twenty Meters,50.541,28.121
10/18/2017 14:25,foreman,Twenty Meters,50.541,26.765
10/18/2017 14:55,foreman,Twenty Meters,49.546,28.121
10/18/2017 15:25,foreman,Twenty Meters,48.052,28.797
10/18/2017 15:55,foreman,Twenty Meters,46.06,29.472
10/18/2017 16:25,foreman,Twenty Meters,44.067,30.145
10/18/2017 16:55,foreman,Twenty Meters,36.587,36.135
10/18/2017 17:25,foreman,Twenty Meters,35.589,37.45
10/18/2017 17:55,foreman,Twenty Meters,33.592,40.061
10/18/2017 18:25,foreman,Twenty Meters,32.094,42.004
10/18/2017 18:55,foreman,Twenty Meters,30.096,44.574
10/18/2017 19:25,foreman,Twenty Meters,28.597,46.486
10/18/2017 19:55,foreman,Twenty Meters,27.597,48.384
10/18/2017 20:25,foreman,Twenty Meters,26.598,51.518
10/18/2017 20:55,foreman,Twenty Meters,26.098,52.761
10/18/2017 21:25,foreman,Twenty Meters,25.598,54.615
10/18/2017 21:55,foreman,Twenty Meters,24.598,56.455
10/18/2017 22:25,foreman,Twenty Meters,24.598,57.675
10/18/2017 22:55,foreman,Twenty Meters,24.598,59.493
10/18/2017 23:25,foreman,Twenty Meters,24.097,60.096
10/18/2017 23:55,foreman,Twenty Meters,23.597,61.297
10/19/2017 0:25,foreman,Twenty Meters,23.597,61.896
10/19/2017 0:55,foreman,Twenty Meters,23.597,62.493
10/19/2017 1:25,foreman,Twenty Meters,23.597,61.896
10/19/2017 1:55,foreman,Twenty Meters,23.597,61.896
10/19/2017 2:25,foreman,Twenty Meters,23.597,62.493
10/19/2017 2:55,foreman,Twenty Meters,23.097,64.275
10/19/2017 3:25,foreman,Twenty Meters,22.597,64.866
10/19/2017 3:55,foreman,Twenty Meters,22.097,66.044
10/19/2017 4:25,foreman,Twenty Meters,22.097,66.044
10/19/2017 4:55,foreman,Twenty Meters,22.097,66.63
10/19/2017 5:25,foreman,Twenty Meters,22.097,66.63
10/19/2017 5:55,foreman,Twenty Meters,22.097,67.216
10/19/2017 6:25,foreman,Twenty Meters,22.097,67.216
10/19/2017 6:55,foreman,Twenty Meters,22.097,67.799
10/19/2017 7:25,foreman,Twenty Meters,22.097,66.63
10/19/2017 7:55,foreman,Twenty Meters,23.097,66.63
10/19/2017 8:25,foreman,Twenty Meters,24.598,63.682
10/19/2017 8:55,foreman,Twenty Meters,27.097,59.493
10/19/2017 9:25,foreman,Twenty Meters,32.593,52.761
10/19/2017 9:55,foreman,Twenty Meters,34.59,51.518
10/19/2017 10:25,foreman,Twenty Meters,38.084,45.213
10/19/2017 10:55,foreman,Twenty Meters,41.076,41.358
10/19/2017 11:25,foreman,Twenty Meters,42.572,38.758
10/19/2017 11:55,foreman,Twenty Meters,40.577,40.061
10/19/2017 12:25,foreman,Twenty Meters,47.056,31.486
10/19/2017 12:55,foreman,Twenty Meters,47.056,31.486
10/19/2017 13:25,foreman,Twenty Meters,49.048,28.797
10/19/2017 13:55,foreman,Twenty Meters,46.06,30.816
10/19/2017 14:25,foreman,Twenty Meters,49.546,28.121
10/19/2017 14:55,foreman,Twenty Meters,49.546,27.444
10/19/2017 15:25,foreman,Twenty Meters,48.052,26.765
10/19/2017 15:55,foreman,Twenty Meters,46.558,27.444
10/19/2017 16:25,foreman,Twenty Meters,29.596,31.486
10/19/2017 16:55,foreman,Twenty Meters,31.095,25.403
10/19/2017 17:25,foreman,Twenty Meters,30.595,28.121
10/19/2017 17:55,foreman,Twenty Meters,27.597,49.642
10/19/2017 18:25,foreman,Twenty Meters,27.597,50.894
10/19/2017 18:55,foreman,Twenty Meters,27.597,52.141
10/19/2017 19:25,foreman,Twenty Meters,27.597,51.518
10/19/2017 19:55,foreman,Twenty Meters,27.597,52.761
10/19/2017 20:25,foreman,Twenty Meters,27.597,53.381
10/19/2017 20:55,foreman,Twenty Meters,27.097,57.066
10/19/2017 21:25,foreman,Twenty Meters,27.097,58.888
10/19/2017 21:55,foreman,Twenty Meters,26.598,61.896
10/19/2017 22:25,foreman,Twenty Meters,26.598,62.493
10/19/2017 22:55,foreman,Twenty Meters,26.598,61.297
10/19/2017 23:25,foreman,Twenty Meters,26.098,63.682
10/19/2017 23:55,foreman,Twenty Meters,26.098,64.866
10/20/2017 0:25,foreman,Twenty Meters,26.098,66.044
10/20/2017 0:55,foreman,Twenty Meters,25.598,66.044
10/20/2017 1:25,foreman,Twenty Meters,25.598,65.456
10/20/2017 1:55,foreman,Twenty Meters,25.598,65.456
10/20/2017 2:25,foreman,Twenty Meters,25.098,66.044
10/20/2017 2:55,foreman,Twenty Meters,25.098,66.63
10/20/2017 3:25,foreman,Twenty Meters,25.098,68.381
10/20/2017 3:55,foreman,Twenty Meters,25.098,67.799
10/20/2017 4:25,foreman,Twenty Meters,24.598,67.216
10/20/2017 4:55,foreman,Twenty Meters,24.598,67.216
10/20/2017 5:25,foreman,Twenty Meters,24.598,67.216
10/20/2017 5:55,foreman,Twenty Meters,24.598,68.381
10/20/2017 6:25,foreman,Twenty Meters,24.598,68.381
10/20/2017 6:55,foreman,Twenty Meters,24.598,68.381
10/20/2017 7:25,foreman,Twenty Meters,24.598,68.381
10/20/2017 7:55,foreman,Twenty Meters,24.598,68.381
10/20/2017 8:25,foreman,Twenty Meters,24.598,69.541
10/20/2017 8:55,foreman,Twenty Meters,24.598,69.541
10/20/2017 9:25,foreman,Twenty Meters,24.598,68.962
10/20/2017 9:55,foreman,Twenty Meters,24.598,71.843
10/20/2017 10:25,foreman,Twenty Meters,24.598,71.843
10/20/2017 10:55,foreman,Twenty Meters,24.598,71.843
10/20/2017 11:25,foreman,Twenty Meters,23.597,88.874
10/20/2017 11:55,foreman,Twenty Meters,24.097,77.493
10/20/2017 12:25,foreman,Twenty Meters,24.097,78.05
10/20/2017 12:55,foreman,Twenty Meters,24.097,74.121
10/20/2017 13:25,foreman,Twenty Meters,23.597,72.985
10/20/2017 13:55,foreman,Twenty Meters,23.597,72.985
10/20/2017 14:25,foreman,Twenty Meters,24.097,70.695
10/20/2017 14:55,foreman,Twenty Meters,24.097,70.695
10/20/2017 15:25,foreman,Twenty Meters,24.097,70.695
10/20/2017 15:55,foreman,Twenty Meters,24.097,71.27
10/20/2017 16:25,foreman,Twenty Meters,24.097,68.962
10/20/2017 16:55,foreman,Twenty Meters,24.097,63.682
10/20/2017 17:25,foreman,Twenty Meters,23.597,56.455
10/20/2017 17:55,foreman,Twenty Meters,23.597,55.23
10/20/2017 18:25,foreman,Twenty Meters,23.597,53.999
10/20/2017 18:55,foreman,Twenty Meters,23.597,55.843
10/20/2017 19:25,foreman,Twenty Meters,23.097,49.014
10/20/2017 19:55,foreman,Twenty Meters,22.597,48.384
10/20/2017 20:25,foreman,Twenty Meters,22.097,48.384
10/20/2017 20:55,foreman,Twenty Meters,22.097,51.518
10/20/2017 21:25,foreman,Twenty Meters,22.097,53.999
10/20/2017 21:55,foreman,Twenty Meters,22.097,54.615
10/20/2017 22:25,foreman,Twenty Meters,22.097,55.23
10/20/2017 22:55,foreman,Twenty Meters,22.097,55.23
10/20/2017 23:25,foreman,Twenty Meters,21.596,55.23
10/20/2017 23:55,foreman,Twenty Meters,21.596,55.23
10/21/2017 0:25,foreman,Twenty Meters,21.596,55.843
10/21/2017 0:55,foreman,Twenty Meters,21.096,55.843
10/21/2017 1:25,foreman,Twenty Meters,21.096,55.843
10/21/2017 1:55,foreman,Twenty Meters,21.096,56.455
10/21/2017 2:25,foreman,Twenty Meters,20.595,56.455
10/21/2017 2:55,foreman,Twenty Meters,20.595,56.455
10/21/2017 3:25,foreman,Twenty Meters,20.595,56.455
10/21/2017 3:55,foreman,Twenty Meters,20.595,57.066
10/21/2017 4:25,foreman,Twenty Meters,20.595,58.282
10/21/2017 4:55,foreman,Twenty Meters,20.095,57.675
10/21/2017 5:25,foreman,Twenty Meters,20.095,58.282
10/21/2017 5:55,foreman,Twenty Meters,20.095,58.888
10/21/2017 6:25,foreman,Twenty Meters,20.095,58.282
10/21/2017 6:55,foreman,Twenty Meters,20.095,58.282
10/21/2017 7:25,foreman,Twenty Meters,20.095,57.066
10/21/2017 7:55,foreman,Twenty Meters,20.095,56.455
10/21/2017 8:25,foreman,Twenty Meters,20.595,55.23
10/21/2017 8:55,foreman,Twenty Meters,21.096,53.381
10/21/2017 9:25,foreman,Twenty Meters,21.596,50.894
10/21/2017 9:55,foreman,Twenty Meters,21.596,50.269
10/12/2017 10:26,backaero,edge,24.152,53.475
10/12/2017 10:56,backaero,edge,23.652,52.867
10/12/2017 11:26,backaero,edge,22.651,50.42
10/12/2017 11:56,backaero,edge,22.651,96.659
10/12/2017 12:26,backaero,edge,21.15,99.069
10/12/2017 12:56,backaero,edge,20.149,99.069
10/12/2017 13:26,backaero,edge,20.149,99.547
10/12/2017 13:56,backaero,edge,19.649,100.497
10/12/2017 14:26,backaero,edge,19.148,100.497
10/12/2017 14:56,backaero,edge,19.148,100.97
10/12/2017 15:26,backaero,edge,20.65,99.069
10/12/2017 15:56,backaero,edge,20.149,100.023
10/12/2017 16:26,backaero,edge,21.651,99.069
10/12/2017 16:56,backaero,edge,22.651,99.547
10/12/2017 17:26,backaero,edge,22.651,98.59
10/12/2017 17:56,backaero,edge,22.151,100.023
10/12/2017 18:26,backaero,edge,21.15,100.497
10/12/2017 18:56,backaero,edge,20.149,101.442
10/12/2017 19:26,backaero,edge,19.649,103.312
10/12/2017 19:56,backaero,edge,19.148,104.698
10/12/2017 20:26,backaero,edge,18.647,105.157
10/12/2017 20:56,backaero,edge,18.146,106.525
10/12/2017 21:26,backaero,edge,17.646,106.525
10/12/2017 21:56,backaero,edge,17.646,107.43
10/12/2017 22:26,backaero,edge,17.145,107.88
10/12/2017 22:56,backaero,edge,17.145,107.88
10/12/2017 23:26,backaero,edge,16.644,108.328
10/12/2017 23:56,backaero,edge,16.143,107.88
10/13/2017 0:26,backaero,edge,16.143,107.88
10/13/2017 0:56,backaero,edge,16.143,110.106
10/13/2017 1:26,backaero,edge,15.642,109.664
10/13/2017 1:56,backaero,edge,15.642,109.22
10/13/2017 2:26,backaero,edge,15.141,109.22
10/13/2017 2:56,backaero,edge,14.64,109.22
10/13/2017 3:26,backaero,edge,14.64,109.664
10/13/2017 3:56,backaero,edge,14.64,109.22
10/13/2017 4:26,backaero,edge,14.138,110.106
10/13/2017 4:56,backaero,edge,14.138,109.664
10/13/2017 5:26,backaero,edge,14.138,109.22
10/13/2017 5:56,backaero,edge,13.637,110.547
10/13/2017 6:26,backaero,edge,13.637,110.106
10/13/2017 6:56,backaero,edge,13.637,110.106
10/13/2017 7:26,backaero,edge,13.637,110.106
10/13/2017 7:56,backaero,edge,14.138,109.22
10/13/2017 8:26,backaero,edge,15.141,108.775
10/13/2017 8:56,backaero,edge,16.143,109.664
10/13/2017 9:26,backaero,edge,16.143,109.664
10/13/2017 9:56,backaero,edge,17.145,107.88
10/13/2017 10:26,backaero,edge,21.651,101.442
10/13/2017 10:56,backaero,edge,25.152,100.97
10/13/2017 11:26,backaero,edge,23.152,103.312
10/13/2017 11:56,backaero,edge,23.152,100.497
10/13/2017 12:26,backaero,edge,22.151,101.442
10/13/2017 12:56,backaero,edge,20.65,100.97
10/13/2017 13:26,backaero,edge,20.65,101.911
10/13/2017 13:56,backaero,edge,19.649,101.911
10/13/2017 14:26,backaero,edge,19.649,101.911
10/13/2017 14:56,backaero,edge,19.649,101.911
10/13/2017 15:26,backaero,edge,21.15,100.023
10/13/2017 15:56,backaero,edge,20.65,100.97
10/13/2017 16:26,backaero,edge,22.151,100.023
10/13/2017 16:56,backaero,edge,22.151,100.497
10/13/2017 17:26,backaero,edge,22.651,100.497
10/13/2017 17:56,backaero,edge,22.151,100.497
10/13/2017 18:26,backaero,edge,21.15,101.442
10/13/2017 18:56,backaero,edge,20.149,102.847
10/13/2017 19:26,backaero,edge,19.649,103.775
10/13/2017 19:56,backaero,edge,19.148,104.238
10/13/2017 20:26,backaero,edge,18.647,105.615
10/13/2017 20:56,backaero,edge,18.146,105.157
10/13/2017 21:26,backaero,edge,18.146,104.698
10/13/2017 21:56,backaero,edge,17.646,106.071
10/13/2017 22:26,backaero,edge,17.145,105.157
10/13/2017 22:56,backaero,edge,17.145,106.978
10/13/2017 23:26,backaero,edge,16.644,106.525
10/13/2017 23:56,backaero,edge,16.644,107.43
10/14/2017 0:26,backaero,edge,16.143,106.525
10/14/2017 0:56,backaero,edge,16.143,106.525
10/14/2017 1:26,backaero,edge,15.642,106.525
10/14/2017 1:56,backaero,edge,15.642,106.525
10/14/2017 2:26,backaero,edge,15.141,106.525
10/14/2017 2:56,backaero,edge,15.141,106.978
10/14/2017 3:26,backaero,edge,15.141,106.525
10/14/2017 3:56,backaero,edge,14.64,105.615
10/14/2017 4:26,backaero,edge,14.64,105.615
10/14/2017 4:56,backaero,edge,14.64,105.615
10/14/2017 5:26,backaero,edge,14.138,106.525
10/14/2017 5:56,backaero,edge,14.138,105.157
10/14/2017 6:26,backaero,edge,14.138,104.238
10/14/2017 6:56,backaero,edge,14.138,104.238
10/14/2017 7:26,backaero,edge,14.138,103.312
10/14/2017 7:56,backaero,edge,15.141,103.312
10/14/2017 8:26,backaero,edge,16.143,103.775
10/14/2017 8:56,backaero,edge,16.644,104.698
10/14/2017 9:26,backaero,edge,17.145,105.615
10/14/2017 9:56,backaero,edge,18.647,105.157
10/14/2017 10:26,backaero,edge,22.651,101.442
10/14/2017 10:56,backaero,edge,26.652,98.11
10/14/2017 11:26,backaero,edge,24.652,101.442
10/14/2017 11:56,backaero,edge,26.652,100.023
10/14/2017 12:26,backaero,edge,25.152,100.497
10/14/2017 12:56,backaero,edge,24.152,101.442
10/14/2017 13:26,backaero,edge,24.152,101.442
10/14/2017 13:56,backaero,edge,23.152,101.911
10/14/2017 14:26,backaero,edge,23.152,101.911
10/14/2017 14:56,backaero,edge,23.652,101.911
10/14/2017 15:26,backaero,edge,24.152,100.497
10/14/2017 15:56,backaero,edge,23.652,101.442
10/14/2017 16:26,backaero,edge,25.152,99.547
