Time,Tree,Edge,20 meters,Grass
12/13/16 0:04,26.174,25.637,25.107,23.637
12/13/16 0:14,25.674,25.137,24.607,23.136
12/13/16 0:24,25.674,25.137,24.607,23.637
12/13/16 0:34,25.674,25.137,24.607,23.136
12/13/16 0:44,25.674,25.137,24.607,23.637
12/13/16 0:54,24.674,24.637,23.607,22.636
12/13/16 1:04,24.674,24.137,23.107,22.636
12/13/16 1:14,24.674,24.137,22.606,22.136
12/13/16 1:24,24.174,23.637,22.106,22.136
12/13/16 1:34,24.174,23.637,22.606,21.636
12/13/16 1:44,24.174,23.637,22.106,21.636
12/13/16 1:54,24.174,23.637,22.606,22.136
12/13/16 2:04,24.174,24.137,23.107,22.136
12/13/16 2:14,24.174,24.137,23.107,22.636
12/13/16 2:24,24.174,23.637,22.606,22.636
12/13/16 2:34,24.174,23.637,22.606,22.636
12/13/16 2:44,24.174,23.637,22.606,22.636
12/13/16 2:54,24.174,23.637,22.606,22.136
12/13/16 3:04,24.174,23.637,23.107,22.136
12/13/16 3:14,24.174,23.637,23.107,22.136
12/13/16 3:24,24.174,23.637,23.107,22.636
12/13/16 3:34,24.174,24.137,23.607,23.136
12/13/16 3:44,23.674,23.637,23.107,22.136
12/13/16 3:54,23.674,23.136,22.606,21.636
12/13/16 4:04,23.173,22.636,21.605,21.636
12/13/16 4:14,23.173,22.636,21.605,21.136
12/13/16 4:24,23.173,22.136,22.106,20.635
12/13/16 4:34,23.173,22.636,21.605,21.136
12/13/16 4:44,22.673,22.136,21.105,21.136
12/13/16 4:54,22.673,22.136,21.605,20.635
12/13/16 5:04,22.673,22.636,22.106,22.136
12/13/16 5:14,23.674,23.136,23.107,22.136
12/13/16 5:24,23.674,23.637,23.607,23.136
12/13/16 5:34,24.174,24.137,24.107,23.136
12/13/16 5:44,24.174,24.137,23.607,22.636
12/13/16 5:54,23.674,23.637,23.607,22.636
12/13/16 6:04,23.674,23.136,23.107,22.136
12/13/16 6:14,23.674,23.136,23.107,23.136
12/13/16 6:24,23.173,23.136,23.107,22.636
12/13/16 6:34,22.673,22.136,22.106,23.637
12/13/16 6:44,23.674,23.136,23.107,26.137
12/13/16 6:54,23.674,23.136,23.607,27.137
12/13/16 7:04,25.174,23.637,24.607,27.137
12/13/16 7:14,24.674,24.137,28.107,28.136
12/13/16 7:24,24.674,24.637,29.606,29.636
12/13/16 7:34,25.674,25.137,30.105,29.636
12/13/16 7:44,26.174,25.637,31.104,31.135
12/13/16 7:54,26.674,26.636,31.603,30.635
12/13/16 8:04,27.174,27.136,32.602,32.134
12/13/16 8:14,27.673,27.636,33.101,32.134
12/13/16 8:24,28.173,28.136,34.099,32.134
12/13/16 8:34,29.172,28.635,35.097,33.133
12/13/16 8:44,28.672,30.134,34.598,33.633
12/13/16 8:54,30.17,30.134,35.596,34.632
12/13/16 9:04,29.671,30.134,35.097,33.633
12/13/16 9:14,30.17,30.134,36.594,34.132
12/13/16 9:24,31.169,30.633,37.092,34.132
12/13/16 9:34,31.668,31.133,36.594,35.131
12/13/16 9:44,31.668,31.133,37.092,35.631
12/13/16 9:54,31.668,31.632,38.09,35.631
12/13/16 10:04,32.665,32.631,37.591,36.13
12/13/16 10:14,34.162,33.13,39.087,36.629
12/13/16 10:24,34.162,33.13,38.588,37.129
12/13/16 10:34,34.162,34.128,40.083,36.629
12/13/16 10:44,34.66,35.625,39.585,37.129
12/13/16 10:54,35.159,36.124,38.588,37.129
12/13/16 11:04,36.155,36.623,39.087,37.628
12/13/16 11:14,35.657,37.122,40.083,38.127
12/13/16 11:24,36.155,37.62,39.585,38.627
12/13/16 11:34,36.155,38.119,41.08,37.628
12/13/16 11:44,36.155,37.62,40.083,37.628
12/13/16 11:54,37.152,38.119,40.083,38.127
12/13/16 12:04,37.152,38.119,41.08,38.627
12/13/16 12:14,37.65,39.615,42.076,38.127
12/13/16 12:24,38.148,39.116,41.08,38.627
12/13/16 12:34,39.641,39.615,41.08,39.625
12/13/16 12:44,38.646,38.618,42.076,39.625
12/13/16 12:54,39.144,40.612,41.578,39.625
12/13/16 13:04,40.139,40.114,41.578,39.625
12/13/16 13:14,40.139,39.615,41.578,39.625
12/13/16 13:24,39.641,39.615,41.08,39.126
12/13/16 13:34,38.148,39.116,41.578,40.124
12/13/16 13:44,38.148,40.612,41.578,39.625
12/13/16 13:54,37.152,40.114,41.08,40.124
12/13/16 14:04,37.152,40.114,41.578,40.124
12/13/16 14:14,37.65,41.11,41.578,40.623
12/13/16 14:24,37.65,41.609,41.08,41.122
12/13/16 14:34,38.646,41.609,41.08,41.122
12/13/16 14:44,38.646,41.11,41.578,40.623
12/13/16 14:54,38.646,41.609,41.08,41.621
12/13/16 15:04,40.139,41.609,41.08,41.621
12/13/16 15:14,38.646,41.11,42.076,43.119
12/13/16 15:24,41.134,41.609,42.574,40.623
12/13/16 15:34,39.641,40.114,41.578,41.122
12/13/16 15:44,40.139,40.114,40.083,42.62
12/13/16 15:54,40.637,41.609,42.076,43.119
12/13/16 16:04,39.144,41.11,42.076,42.121
12/13/16 16:14,43.621,38.618,41.08,42.121
12/13/16 16:24,46.602,38.618,42.574,44.116
12/13/16 16:34,44.118,40.612,41.578,42.121
12/13/16 16:44,43.621,38.618,41.578,43.617
12/13/16 16:54,44.118,39.116,41.08,42.121
12/13/16 17:04,44.118,38.618,42.076,44.116
12/13/16 17:14,38.646,38.618,40.582,43.617
12/13/16 17:24,37.65,37.62,40.582,42.62
12/13/16 17:34,37.65,37.62,41.578,41.621
12/13/16 17:44,36.654,37.62,40.083,42.121
12/13/16 17:54,36.654,37.62,40.083,41.122
12/13/16 18:04,36.155,37.122,40.582,41.621
12/13/16 18:14,35.657,37.122,39.087,40.623
12/13/16 18:24,35.657,36.623,38.09,38.627
12/13/16 18:34,35.657,35.625,38.588,40.124
12/13/16 18:44,35.657,35.126,38.09,37.129
12/13/16 18:54,34.66,34.627,37.092,35.631
12/13/16 19:04,34.66,34.627,34.598,35.631
12/13/16 19:14,34.162,34.128,34.598,34.632
12/13/16 19:24,33.663,34.128,33.6,34.132
12/13/16 19:34,33.663,33.13,33.101,34.132
12/13/16 19:44,33.164,32.631,32.602,32.134
12/13/16 19:54,32.665,32.131,31.603,30.635
12/13/16 20:04,31.668,31.632,30.605,29.136
12/13/16 20:14,31.668,31.133,30.105,28.636
12/13/16 20:24,31.169,30.633,28.606,27.137
12/13/16 20:34,30.17,29.634,28.107,26.637
12/13/16 20:44,29.671,28.635,26.607,25.637
12/13/16 20:54,28.672,28.136,25.607,24.637
12/13/16 21:04,28.672,28.136,24.607,24.137
12/13/16 21:14,28.672,27.636,24.607,23.637
12/13/16 21:24,28.173,27.636,24.607,24.137
12/13/16 21:34,28.173,27.136,24.107,23.136
12/13/16 21:44,28.173,27.136,24.107,23.637
12/13/16 21:54,27.673,26.636,24.607,23.136
12/13/16 22:04,27.673,26.636,24.607,23.136
12/13/16 22:14,27.673,26.636,24.607,23.637
12/13/16 22:24,27.673,26.636,24.607,24.637
12/13/16 22:34,27.673,26.636,24.607,23.637
12/13/16 22:44,26.674,26.137,24.107,23.136
12/13/16 22:54,26.674,25.637,23.607,22.136
12/13/16 23:04,26.174,25.137,24.107,23.136
12/13/16 23:14,26.674,26.137,25.107,23.637
12/13/16 23:24,27.174,26.636,25.607,25.137
12/13/16 23:34,27.174,26.636,26.107,25.637
12/13/16 23:44,27.673,27.136,26.607,25.637
12/13/16 23:54,27.174,26.636,26.107,25.137
12/14/16 0:04,27.174,26.636,26.107,25.637
12/14/16 0:14,27.174,27.136,26.607,26.137
12/14/16 0:24,27.174,26.636,26.107,25.637
12/14/16 0:34,27.174,26.636,26.107,25.137
12/14/16 0:44,26.674,26.636,26.107,25.137
12/14/16 0:54,26.674,26.137,26.107,25.637
12/14/16 1:04,26.674,26.137,25.607,25.137
12/14/16 1:14,26.174,26.137,25.107,25.137
12/14/16 1:24,26.174,25.637,25.607,25.137
12/14/16 1:34,26.174,26.137,25.607,24.637
12/14/16 1:44,26.174,25.637,25.607,25.637
12/14/16 1:54,26.674,26.137,25.607,25.137
12/14/16 2:04,26.174,25.637,25.107,24.137
12/14/16 2:14,25.674,25.637,25.107,24.137
12/14/16 2:24,25.674,25.637,25.107,24.637
12/14/16 2:34,26.174,25.637,25.607,25.137
12/14/16 2:44,26.174,25.637,25.107,25.637
12/14/16 2:54,26.174,26.137,25.607,25.137
12/14/16 3:04,26.174,26.137,25.607,25.137
12/14/16 3:14,26.174,25.637,25.607,25.137
12/14/16 3:24,25.674,25.637,25.607,24.637
12/14/16 3:34,25.674,25.637,25.107,24.637
12/14/16 3:44,25.674,25.137,25.107,24.637
12/14/16 3:54,25.174,25.137,25.107,24.137
12/14/16 4:04,25.174,25.137,24.607,24.137
12/14/16 4:14,25.174,24.637,24.607,24.137
12/14/16 4:24,25.174,24.637,24.607,24.137
12/14/16 4:34,24.674,24.637,24.607,24.137
12/14/16 4:44,24.674,24.637,24.107,23.637
12/14/16 4:54,24.674,24.637,24.607,23.637
12/14/16 5:04,25.174,24.637,24.607,24.137
12/14/16 5:14,24.674,24.637,24.607,24.137
12/14/16 5:24,25.174,24.637,24.607,24.137
12/14/16 5:34,25.174,24.637,24.607,24.137
12/14/16 5:44,25.174,24.637,24.107,23.637
12/14/16 5:54,24.674,24.637,24.107,23.637
12/14/16 6:04,24.674,24.137,24.107,23.637
12/14/16 6:14,24.674,24.137,24.107,24.137
12/14/16 6:24,24.674,24.637,24.107,24.637
12/14/16 6:34,25.174,24.637,24.607,25.637
12/14/16 6:44,25.674,24.637,24.607,26.137
12/14/16 6:54,25.674,25.137,25.107,27.137
12/14/16 7:04,27.174,25.137,26.107,28.136
12/14/16 7:14,26.174,25.637,29.106,29.136
12/14/16 7:24,26.674,26.137,30.605,29.636
12/14/16 7:34,27.673,27.136,32.602,30.635
12/14/16 7:44,28.173,28.136,33.101,30.635
12/14/16 7:54,28.672,28.635,33.6,31.635
12/14/16 8:04,29.172,29.135,34.099,31.635
12/14/16 8:14,28.672,29.135,31.603,30.135
12/14/16 8:24,29.671,29.634,35.097,31.635
12/14/16 8:34,29.172,29.634,32.103,30.135
12/14/16 8:44,29.172,29.634,35.596,34.132
12/14/16 8:54,30.669,31.133,37.591,34.632
12/14/16 9:04,31.668,31.632,36.594,35.131
12/14/16 9:14,31.668,32.631,35.097,34.632
12/14/16 9:24,31.668,32.631,34.598,33.133
12/14/16 9:34,30.669,30.633,32.602,31.635
12/14/16 9:44,33.164,32.131,40.083,37.628
12/14/16 9:54,33.164,32.631,40.582,37.628
12/14/16 10:04,34.162,34.128,40.083,37.628
12/14/16 10:14,35.657,35.126,40.582,38.127
12/14/16 10:24,35.159,34.128,40.582,37.628
12/14/16 10:34,35.657,35.625,40.582,38.127
12/14/16 10:44,36.155,36.623,41.08,38.127
12/14/16 10:54,37.65,38.119,42.076,39.625
12/14/16 11:04,34.66,36.124,37.092,36.629
12/14/16 11:14,34.66,35.126,36.594,37.628
12/14/16 11:24,37.152,38.618,41.578,38.627
12/14/16 11:34,38.148,37.62,42.574,41.122
12/14/16 11:44,37.65,38.618,40.582,37.628
12/14/16 11:54,39.144,40.114,42.574,40.623
12/14/16 12:04,38.646,40.612,43.072,40.623
12/14/16 12:14,39.144,40.114,42.574,41.122
12/14/16 12:24,39.144,40.612,43.072,40.623
12/14/16 12:34,40.139,40.612,43.072,41.621
12/14/16 12:44,40.637,41.11,43.072,42.121
12/14/16 12:54,40.139,42.605,44.068,42.121
12/14/16 13:04,38.148,40.612,40.582,40.124
12/14/16 13:14,41.632,40.612,43.072,42.121
12/14/16 13:24,39.641,40.612,41.578,42.62
12/14/16 13:34,40.139,42.107,42.574,42.62
12/14/16 13:44,41.632,44.598,44.068,43.119
12/14/16 13:54,41.134,44.1,43.57,43.617
12/14/16 14:04,39.641,42.605,44.068,44.116
12/14/16 14:14,40.139,40.612,42.574,41.122
12/14/16 14:24,40.637,44.598,43.57,41.122
12/14/16 14:34,42.129,43.104,44.068,44.116
12/14/16 14:44,40.637,42.107,43.57,43.617
12/14/16 14:54,40.637,46.092,43.072,41.122
12/14/16 15:04,38.148,40.612,41.08,40.623
12/14/16 15:14,37.152,39.615,39.585,38.127
12/14/16 15:24,37.152,38.618,39.585,38.127
12/14/16 15:34,36.654,38.119,39.585,37.628
12/14/16 15:44,36.155,38.119,38.588,36.629
12/14/16 15:54,34.162,35.126,35.596,33.633
12/14/16 16:04,32.665,33.629,34.099,32.634
12/14/16 16:14,33.663,33.629,35.596,34.132
12/14/16 16:24,41.134,36.623,42.574,39.625
12/14/16 16:34,33.164,34.627,36.095,33.133
12/14/16 16:44,37.65,34.128,40.582,36.13
12/14/16 16:54,36.155,35.126,37.591,32.634
12/14/16 17:04,35.657,32.131,36.095,36.13
12/14/16 17:14,33.663,34.128,38.09,35.631
12/14/16 17:24,33.663,33.629,38.588,34.632
12/14/16 17:34,32.665,33.13,36.594,34.632
12/14/16 17:44,32.665,32.631,37.092,35.631
12/14/16 17:54,31.668,32.131,35.596,32.634
12/14/16 18:04,30.669,32.131,34.598,31.135
12/14/16 18:14,29.671,30.134,32.103,30.135
12/14/16 18:24,29.172,29.634,31.603,32.134
12/14/16 18:34,30.17,29.634,34.099,31.635
12/14/16 18:44,28.173,28.635,29.606,28.136
12/14/16 18:54,27.673,28.136,28.606,27.137
12/14/16 19:04,27.174,27.636,28.606,26.637
12/14/16 19:14,26.674,27.136,28.107,26.637
12/14/16 19:24,26.174,26.636,27.107,25.637
12/14/16 19:34,26.174,26.636,26.107,25.137
12/14/16 19:44,25.674,26.137,26.107,25.137
12/14/16 19:54,25.674,26.137,25.607,25.137
12/14/16 20:04,25.674,25.637,25.607,24.637
12/14/16 20:14,25.174,25.637,25.107,24.637
12/14/16 20:24,25.174,25.137,25.107,24.137
12/14/16 20:34,24.674,25.137,24.607,24.137
12/14/16 20:44,24.674,25.137,24.607,24.137
12/14/16 20:54,24.674,24.637,24.107,23.637
12/14/16 21:04,24.674,24.637,24.107,23.136
12/14/16 21:14,24.174,23.637,23.607,23.136
12/14/16 21:24,24.674,24.137,24.107,23.637
12/14/16 21:34,24.174,24.137,24.107,23.136
12/14/16 21:44,24.174,24.137,24.107,23.136
12/14/16 21:54,24.174,24.137,23.607,22.636
12/14/16 22:04,23.173,22.136,22.106,22.136
12/14/16 22:14,22.673,21.636,21.605,21.636
12/14/16 22:24,22.673,21.636,21.605,21.136
12/14/16 22:34,22.173,21.135,21.605,20.635
12/14/16 22:44,21.672,21.135,21.605,20.635
12/14/16 22:54,22.173,21.636,21.105,20.635
12/14/16 23:04,21.672,21.135,21.105,20.635
12/14/16 23:14,21.672,21.135,21.105,20.635
12/14/16 23:24,21.172,21.135,21.105,20.635
12/14/16 23:34,21.172,21.135,21.105,20.635
12/14/16 23:44,21.172,20.635,20.604,20.635
12/14/16 23:54,21.172,20.635,20.604,20.635
12/15/16 0:04,21.172,20.635,20.604,20.635
12/15/16 0:14,21.172,21.135,20.604,20.635
12/15/16 0:24,21.172,21.135,20.604,20.135
12/15/16 0:34,21.172,21.135,20.604,20.135
12/15/16 0:44,21.172,21.135,20.604,20.635
12/15/16 0:54,21.672,21.135,20.604,20.635
12/15/16 1:04,21.672,21.135,20.604,20.135
12/15/16 1:14,21.672,21.135,20.604,20.635
12/15/16 1:24,21.672,21.135,20.604,20.635
12/15/16 1:34,21.672,21.135,20.604,20.635
12/15/16 1:44,21.172,21.135,20.604,20.635
12/15/16 1:54,21.672,21.636,20.604,20.635
12/15/16 2:04,21.672,21.135,20.604,20.635
12/15/16 2:14,21.672,21.636,21.105,20.635
12/15/16 2:24,21.672,21.135,21.105,20.635
12/15/16 2:34,21.672,21.636,21.105,20.135
12/15/16 2:44,21.672,21.636,20.604,19.635
12/15/16 2:54,21.672,21.135,20.604,19.635
12/15/16 3:04,21.172,21.135,20.604,20.135
12/15/16 3:14,21.172,21.135,20.604,19.635
12/15/16 3:24,21.172,21.135,20.604,19.635
12/15/16 3:34,21.172,21.135,20.104,19.134
12/15/16 3:44,21.172,21.135,20.104,19.134
12/15/16 3:54,21.172,21.135,20.104,19.134
12/15/16 4:04,21.172,20.635,20.104,18.634
12/15/16 4:14,21.172,20.635,20.104,19.134
12/15/16 4:24,21.172,21.135,20.104,19.134
12/15/16 4:34,21.172,21.135,20.604,19.635
12/15/16 4:44,21.172,21.135,20.604,19.635
12/15/16 4:54,21.172,21.135,20.604,19.635
12/15/16 5:04,21.172,21.135,20.604,19.635
12/15/16 5:14,21.172,20.635,20.604,19.635
12/15/16 5:24,21.172,20.635,20.604,19.635
12/15/16 5:34,21.172,20.635,20.604,19.635
12/15/16 5:44,21.172,20.635,20.604,20.135
12/15/16 5:54,21.172,20.635,20.604,20.135
12/15/16 6:04,21.172,20.635,20.604,20.135
12/15/16 6:14,20.671,20.635,20.604,20.135
12/15/16 6:24,20.671,20.635,20.604,20.135
12/15/16 6:34,20.671,20.135,20.604,20.135
12/15/16 6:44,20.17,20.135,20.604,20.135
12/15/16 6:54,20.671,20.635,21.105,20.135
12/15/16 7:04,20.671,20.635,21.105,20.635
12/15/16 7:14,20.671,20.635,21.105,20.635
12/15/16 7:24,21.172,20.635,21.605,21.136
12/15/16 7:34,21.172,21.135,21.605,21.136
12/15/16 7:44,21.172,21.135,21.605,21.136
12/15/16 7:54,21.672,21.135,22.106,21.136
12/15/16 8:04,21.172,21.135,22.106,21.136
12/15/16 8:14,21.672,21.135,22.106,21.636
12/15/16 8:24,21.672,21.135,22.106,22.136
12/15/16 8:34,21.672,21.135,21.605,21.636
12/15/16 8:44,21.672,21.135,21.605,21.636
12/15/16 8:54,21.172,21.135,21.605,21.636
12/15/16 9:04,21.172,21.135,22.106,22.136
12/15/16 9:14,21.672,21.636,22.106,22.136
12/15/16 9:24,21.672,21.636,22.106,22.636
12/15/16 9:34,21.172,21.636,22.106,22.636
12/15/16 9:44,21.672,21.636,22.106,22.636
12/15/16 9:54,21.172,21.636,22.106,22.636
12/15/16 10:04,21.672,21.636,22.106,22.636
12/15/16 10:14,21.672,21.636,22.606,21.636
12/15/16 10:24,21.672,21.636,22.106,21.636
12/15/16 10:34,21.672,21.636,22.106,22.136
12/15/16 10:44,21.672,21.636,22.606,23.136
12/15/16 10:54,22.173,22.136,23.107,23.637
12/15/16 11:04,22.673,22.636,24.107,24.137
12/15/16 11:14,22.173,22.636,23.107,23.637
12/15/16 11:24,22.173,22.136,23.107,24.137
12/15/16 11:34,23.173,22.636,24.107,25.137
12/15/16 11:44,24.174,23.136,26.607,27.137
12/15/16 11:54,24.674,24.637,28.107,29.636
12/15/16 12:04,25.174,24.637,27.107,28.636
12/15/16 12:14,25.174,24.637,27.607,27.636
12/15/16 12:24,24.674,24.137,26.607,26.137
12/15/16 12:34,24.674,24.137,26.607,25.637
12/15/16 12:44,24.674,24.137,27.607,27.137
12/15/16 12:54,26.174,25.137,29.106,29.136
12/15/16 13:04,25.674,26.137,28.606,29.136
12/15/16 13:14,27.673,28.635,31.603,31.635
12/15/16 13:24,28.173,29.634,32.602,32.134
12/15/16 13:34,27.673,30.134,32.103,31.635
12/15/16 13:44,29.172,31.632,33.6,31.135
12/15/16 13:54,30.17,31.632,33.6,32.634
12/15/16 14:04,30.17,31.133,36.594,34.132
12/15/16 14:14,30.669,33.629,35.596,35.131
12/15/16 14:24,31.169,33.13,34.598,34.632
12/15/16 14:34,30.17,32.131,33.101,32.634
12/15/16 14:44,29.172,30.633,31.603,30.635
12/15/16 14:54,28.672,29.634,31.104,30.635
12/15/16 15:04,28.173,29.135,29.606,29.636
12/15/16 15:14,27.673,29.135,30.105,29.136
12/15/16 15:24,27.673,28.136,29.606,28.636
12/15/16 15:34,27.673,28.136,29.106,28.636
12/15/16 15:44,28.173,28.635,29.106,28.636
12/15/16 15:54,27.673,28.136,29.106,28.636
12/15/16 16:04,27.174,28.136,28.606,28.136
12/15/16 16:14,27.673,28.136,28.606,28.636
12/15/16 16:24,27.174,27.636,28.107,28.136
12/15/16 16:34,26.174,27.136,26.607,24.637
12/15/16 16:44,25.174,25.137,26.607,25.637
12/15/16 16:54,25.174,25.637,26.107,25.637
12/15/16 17:04,25.174,25.637,25.607,24.637
12/15/16 17:14,24.174,24.637,25.107,23.637
12/15/16 17:24,24.174,24.137,24.607,23.637
12/15/16 17:34,23.674,24.137,24.107,23.136
12/15/16 17:44,23.674,24.137,24.107,23.637
12/15/16 17:54,23.674,24.137,24.107,23.136
12/15/16 18:04,23.674,24.137,24.107,23.136
12/15/16 18:14,23.173,23.637,23.607,23.136
12/15/16 18:24,23.173,23.637,23.607,22.636
12/15/16 18:34,23.173,23.136,23.607,22.636
12/15/16 18:44,23.173,23.136,23.107,22.136
12/15/16 18:54,22.673,22.636,22.106,22.136
12/15/16 19:04,22.173,22.136,22.106,21.636
12/15/16 19:14,22.173,22.136,21.605,21.136
12/15/16 19:24,21.672,21.636,21.605,21.136
12/15/16 19:34,21.672,21.636,21.105,20.635
12/15/16 19:44,21.172,21.135,21.105,20.635
12/15/16 19:54,20.671,20.635,20.604,20.135
12/15/16 20:04,20.671,20.635,20.604,20.135
12/15/16 20:14,20.671,20.635,20.604,20.135
12/15/16 20:24,20.671,20.635,20.604,20.135
12/15/16 20:34,20.17,20.135,20.104,19.635
12/15/16 20:44,20.17,20.135,20.104,19.635
12/15/16 20:54,20.17,20.135,20.104,19.635
12/15/16 21:04,20.17,20.135,20.104,19.635
12/15/16 21:14,20.17,20.135,20.104,19.635
12/15/16 21:24,20.17,19.634,20.104,19.635
12/15/16 21:34,19.669,19.634,19.603,19.134
12/15/16 21:44,19.168,19.134,19.603,18.634
12/15/16 21:54,19.168,19.134,19.603,18.634
12/15/16 22:04,19.168,19.134,19.603,19.134
12/15/16 22:14,19.168,19.134,19.102,18.634
12/15/16 22:24,18.667,18.633,18.602,18.134
12/15/16 22:34,18.667,18.633,18.602,18.134
12/15/16 22:44,18.166,18.132,18.101,17.633
12/15/16 22:54,18.166,17.632,18.101,17.133
12/15/16 23:04,17.665,17.632,17.6,17.133
12/15/16 23:14,17.665,17.632,17.6,17.133
12/15/16 23:24,17.665,17.632,17.6,17.133
12/15/16 23:34,17.665,17.131,17.6,17.133
12/15/16 23:44,17.665,17.131,17.6,16.632
12/15/16 23:54,17.665,17.131,17.6,16.632
12/16/16 0:04,17.665,17.131,17.6,16.632
12/16/16 0:14,17.665,17.131,17.6,17.133
12/16/16 0:24,17.665,17.131,17.6,17.133
12/16/16 0:34,17.665,17.131,17.6,17.133
12/16/16 0:44,17.665,17.632,17.6,17.133
12/16/16 0:54,18.166,17.632,17.6,17.133
12/16/16 1:04,17.665,17.632,17.6,17.133
12/16/16 1:14,17.665,17.632,17.6,17.133
12/16/16 1:24,18.166,17.632,17.6,17.133
12/16/16 1:34,17.665,17.632,17.6,17.133
12/16/16 1:44,18.166,17.632,17.6,17.133
12/16/16 1:54,17.665,17.632,17.6,17.133
12/16/16 2:04,17.665,17.632,17.6,17.133
12/16/16 2:14,18.166,17.632,17.6,17.133
12/16/16 2:24,18.166,17.632,17.6,17.133
12/16/16 2:34,18.166,17.632,18.101,17.133
12/16/16 2:44,18.166,17.632,18.101,17.133
12/16/16 2:54,18.166,17.632,18.101,17.633
12/16/16 3:04,18.166,17.632,18.101,17.633
12/16/16 3:14,18.166,18.132,18.101,17.633
12/16/16 3:24,18.166,18.132,18.101,17.633
12/16/16 3:34,18.667,18.132,18.101,17.633
12/16/16 3:44,18.166,18.132,18.101,17.633
12/16/16 3:54,18.667,18.132,18.602,18.134
12/16/16 4:04,18.166,18.132,18.602,18.134
12/16/16 4:14,18.667,18.633,18.602,18.134
12/16/16 4:24,18.667,18.633,18.602,18.134
12/16/16 4:34,18.667,18.633,18.602,18.134
12/16/16 4:44,18.667,18.633,19.102,18.634
12/16/16 4:54,19.168,19.134,19.102,18.634
12/16/16 5:04,19.168,19.134,19.603,19.134
12/16/16 5:14,19.168,19.134,19.603,19.134
12/16/16 5:24,19.168,19.134,19.603,18.634
12/16/16 5:34,18.667,18.633,19.102,18.634
12/16/16 5:44,18.667,18.633,19.102,18.634
12/16/16 5:54,18.667,18.633,19.102,18.634
12/16/16 6:04,18.667,18.633,19.102,18.134
12/16/16 6:14,18.667,18.633,19.102,18.134
12/16/16 6:24,18.667,18.633,19.102,18.134
12/16/16 6:34,18.667,18.633,18.602,18.134
12/16/16 6:44,18.667,18.633,18.602,18.134
12/16/16 6:54,18.667,18.633,18.602,18.134
12/16/16 7:04,18.166,18.633,18.602,18.134
12/16/16 7:14,18.166,18.633,18.602,18.134
12/16/16 7:24,18.166,18.132,18.602,18.134
12/16/16 7:34,18.166,18.633,18.602,18.134
12/16/16 7:44,18.166,18.633,18.602,18.134
12/16/16 7:54,18.667,18.633,18.602,18.134
12/16/16 8:04,18.667,18.633,19.102,18.634
12/16/16 8:14,18.667,18.633,19.102,18.634
12/16/16 8:24,18.667,19.134,19.603,19.134
12/16/16 8:34,18.667,19.134,19.603,19.134
12/16/16 8:44,19.168,19.134,19.603,19.134
12/16/16 8:54,19.168,19.134,19.603,19.134
12/16/16 9:04,19.168,19.134,19.603,19.134
12/16/16 9:14,19.168,19.134,19.603,19.134
12/16/16 9:24,19.168,19.134,20.104,19.635
12/16/16 9:34,19.168,19.634,20.104,19.635
12/16/16 9:44,19.669,19.634,20.104,19.635
12/16/16 9:54,19.669,19.634,20.604,20.135
12/16/16 10:04,20.17,20.135,21.105,20.635
12/16/16 10:14,20.17,20.635,21.105,20.635
12/16/16 10:24,20.17,20.135,20.604,20.635
12/16/16 10:34,20.671,20.635,21.605,21.136
12/16/16 10:44,20.671,20.635,21.605,21.136
12/16/16 10:54,20.671,20.635,21.605,21.136
12/16/16 11:04,20.671,21.135,22.106,21.136
12/16/16 11:14,20.671,21.135,21.605,21.136
12/16/16 11:24,21.172,21.135,22.106,21.636
12/16/16 11:34,21.172,21.135,21.605,21.136
12/16/16 11:44,20.671,21.135,21.605,21.136
12/16/16 11:54,21.172,21.636,22.606,22.636
12/16/16 12:04,21.672,22.136,23.107,23.136
12/16/16 12:14,21.672,22.136,23.107,23.136
12/16/16 12:24,22.173,22.636,23.607,24.137
12/16/16 12:34,22.173,22.636,23.607,24.137
12/16/16 12:44,22.673,23.136,24.607,24.137
12/16/16 12:54,24.174,24.137,27.107,25.137
12/16/16 13:04,23.674,23.637,26.107,25.137
12/16/16 13:14,24.674,26.137,28.107,26.137
12/16/16 13:24,24.174,25.137,27.607,26.637
12/16/16 13:34,23.674,24.137,26.107,26.137
12/16/16 13:44,24.174,25.637,29.106,29.136
12/16/16 13:54,25.174,27.136,29.606,30.135
12/16/16 14:04,25.674,27.636,29.606,28.636
12/16/16 14:14,26.174,28.635,29.606,29.636
12/16/16 14:24,26.174,27.636,29.606,30.135
12/16/16 14:34,29.172,31.133,32.602,32.634
12/16/16 14:44,29.172,30.134,32.103,32.134
12/16/16 14:54,29.671,32.631,34.598,35.131
12/16/16 15:04,31.169,32.631,34.099,34.132
12/16/16 15:14,30.17,33.13,33.6,33.633
12/16/16 15:24,29.671,32.131,32.602,34.132
12/16/16 15:34,30.669,30.633,33.101,34.632
12/16/16 15:44,32.665,33.629,35.097,35.631
12/16/16 15:54,31.169,32.631,32.103,32.134
12/16/16 16:04,28.672,29.634,31.104,30.635
12/16/16 16:14,27.673,28.136,29.606,29.636
12/16/16 16:24,28.672,29.634,31.104,31.135
12/16/16 16:34,28.173,28.635,30.105,29.136
12/16/16 16:44,23.173,24.137,23.607,23.637
12/16/16 16:54,23.674,24.137,24.607,24.137
12/16/16 17:04,23.173,24.137,24.107,24.137
12/16/16 17:14,23.173,24.137,24.607,26.637
12/16/16 17:24,24.674,26.137,28.606,31.135
